price,carat,cut,color,clarity,depth,table,x,y,z,ratio_length_width,carat_log,shape
3149,1.03,1,0,1,64.1,62.0,6.37,6.33,4.07,1.0063191153238547,0.02955880224154443,6
3149,1.03,3,0,1,62.2,59.0,6.42,6.4,3.99,1.0031249999999998,0.02955880224154443,6
3150,0.75,4,5,3,61.7,56.0,5.86,5.84,3.61,1.0034246575342467,-0.2876820724517809,7
3150,0.88,2,5,1,59.1,58.0,6.22,6.3,3.7,0.9873015873015872,-0.12783337150988489,3
3150,0.94,2,4,1,62.3,59.0,6.23,6.32,3.91,0.9857594936708861,-0.06187540371808753,6
3150,0.75,3,5,3,61.8,58.0,5.85,5.83,3.61,1.0034305317324184,-0.2876820724517809,6
3152,0.75,4,6,2,62.0,58.0,5.81,5.84,3.61,0.9948630136986301,-0.2876820724517809,6
3153,0.9,1,6,1,63.9,60.0,6.07,6.11,3.89,0.9934533551554828,-0.10536051565782628,6
3153,0.92,1,5,1,62.0,64.0,6.2,6.16,3.83,1.0064935064935066,-0.08338160893905101,6
3153,0.83,2,2,4,63.1,60.0,5.91,5.98,3.75,0.9882943143812709,-0.18632957819149348,6
3153,0.8,4,2,3,60.6,56.0,6.03,6.08,3.67,0.9917763157894737,-0.2231435513142097,7
3154,0.58,4,6,6,61.6,60.0,5.34,5.35,3.29,0.9981308411214954,-0.5447271754416722,6
3154,0.77,4,3,3,61.7,55.0,5.87,5.9,3.63,0.9949152542372881,-0.2613647641344075,7
3154,0.8,4,6,1,61.9,54.0,6.0,5.95,3.7,1.0084033613445378,-0.2231435513142097,6
3154,0.7,2,5,4,63.6,57.0,5.61,5.65,3.58,0.9929203539823008,-0.35667494393873245,6
3154,0.7,4,4,4,61.7,55.0,5.72,5.76,3.54,0.9930555555555556,-0.35667494393873245,7
3154,0.7,2,5,4,62.2,55.0,5.65,5.67,3.52,0.9964726631393299,-0.35667494393873245,7
3154,0.95,2,0,2,63.4,55.0,6.25,6.21,3.95,1.0064412238325282,-0.05129329438755058,6
3154,0.7,4,4,4,61.2,58.0,5.7,5.73,3.5,0.9947643979057591,-0.35667494393873245,6
3154,0.73,4,3,3,61.7,56.0,5.79,5.81,3.58,0.9965576592082617,-0.31471074483970024,7
3157,0.64,4,5,5,62.1,53.0,5.51,5.54,3.43,0.9945848375451263,-0.4462871026284195,6
3158,0.77,4,6,2,62.3,56.0,5.84,5.87,3.65,0.9948892674616695,-0.2613647641344075,7
3158,1.06,3,4,0,60.3,58.0,6.59,6.56,3.96,1.0045731707317074,0.058268908123975824,3
3159,0.82,3,6,1,61.7,56.0,6.01,5.99,3.7,1.003338898163606,-0.19845093872383832,7
3160,0.81,4,6,1,61.9,54.0,5.96,5.99,3.7,0.9949916527545909,-0.21072103131565253,6
3160,0.77,2,6,2,58.6,59.0,6.0,6.04,3.53,0.9933774834437086,-0.2613647641344075,3
3160,0.9,1,2,1,63.4,60.0,6.03,6.08,3.84,0.9917763157894737,-0.10536051565782628,6
3160,0.9,2,2,1,59.2,61.0,6.23,6.27,3.7,0.9936204146730464,-0.10536051565782628,3
3160,0.9,2,2,1,62.9,57.0,6.09,6.16,3.85,0.9886363636363635,-0.10536051565782628,6
3160,0.9,2,2,1,62.8,57.0,6.15,6.2,3.88,0.9919354838709677,-0.10536051565782628,6
3160,0.9,1,2,1,62.4,61.0,6.03,6.11,3.79,0.9869067103109657,-0.10536051565782628,6
3160,0.9,0,4,2,66.0,57.0,6.06,6.0,3.98,1.01,-0.10536051565782628,6
3160,0.7,4,4,5,62.0,57.0,5.68,5.74,3.54,0.989547038327526,-0.35667494393873245,6
3161,0.71,3,6,3,62.4,59.0,5.73,5.68,3.56,1.0088028169014085,-0.342490308946776,6
3161,0.71,3,6,3,59.2,59.0,5.86,5.8,3.45,1.010344827586207,-0.342490308946776,3
3161,0.63,4,5,6,62.4,56.0,5.48,5.52,3.43,0.992753623188406,-0.4620354595965587,7
3161,0.71,4,6,3,62.5,55.0,5.74,5.71,3.58,1.0052539404553416,-0.342490308946776,7
3162,0.9,1,1,3,62.4,65.0,6.09,6.12,3.81,0.9950980392156862,-0.10536051565782628,6
3162,0.9,2,2,1,63.0,55.0,6.1,6.16,3.86,0.9902597402597402,-0.10536051565782628,6
3162,0.7,4,4,4,61.0,58.0,5.74,5.76,3.51,0.9965277777777779,-0.35667494393873245,3
3162,0.9,1,3,1,63.3,59.0,6.07,6.12,3.86,0.9918300653594772,-0.10536051565782628,6
3163,0.78,1,4,4,64.0,54.0,5.86,5.82,3.74,1.006872852233677,-0.2484613592984996,6
3163,0.79,4,4,2,61.3,56.0,5.96,6.01,3.67,0.9916805324459235,-0.23572233352106983,7
3163,0.74,1,5,3,63.9,54.0,5.77,5.81,3.7,0.9931153184165232,-0.3011050927839216,6
3164,1.0,0,2,1,63.7,54.0,6.42,6.27,4.06,1.0239234449760766,0.0,6
3164,0.73,4,2,3,61.0,56.0,5.83,5.88,3.57,0.9914965986394558,-0.31471074483970024,7
3164,0.73,4,2,3,61.4,55.0,5.79,5.82,3.56,0.9948453608247422,-0.31471074483970024,7
3165,0.7,4,3,6,62.8,57.0,5.63,5.68,3.55,0.9911971830985916,-0.35667494393873245,6
3166,0.77,2,6,2,60.3,58.0,5.89,5.96,3.57,0.9882550335570469,-0.2613647641344075,3
3166,0.73,1,4,5,58.2,63.0,5.87,6.01,3.46,0.9767054908485857,-0.31471074483970024,3
3167,0.72,4,2,4,61.8,55.0,5.78,5.81,3.58,0.9948364888123925,-0.3285040669720361,7
3167,0.7,4,2,7,62.2,55.0,5.68,5.71,3.54,0.9947460595446584,-0.35667494393873245,7
3167,0.85,4,5,2,61.8,54.0,6.1,6.14,3.78,0.993485342019544,-0.16251892949777494,6
3167,1.01,2,2,0,63.2,58.0,6.39,6.33,4.02,1.0094786729857819,0.009950330853168092,6
3167,1.01,0,2,1,64.5,54.0,6.26,6.15,4.0,1.0178861788617886,0.009950330853168092,6
3167,0.71,4,3,6,62.1,56.0,5.72,5.84,3.59,0.9794520547945206,-0.342490308946776,7
3168,1.08,4,4,0,61.8,56.0,6.64,6.62,4.1,1.0030211480362536,0.0769610411361284,7
3168,1.23,4,2,0,61.6,55.0,6.92,6.87,4.25,1.007278020378457,0.20701416938432612,7
3169,0.79,4,4,2,61.2,56.0,5.96,6.01,3.66,0.9916805324459235,-0.23572233352106983,7
3169,0.91,2,0,1,62.4,61.0,6.13,6.2,3.85,0.9887096774193548,-0.09431067947124129,6
3170,0.74,4,4,4,62.3,57.0,5.79,5.77,3.6,1.0034662045060658,-0.3011050927839216,6
3170,0.74,3,4,4,61.7,57.0,5.85,5.79,3.59,1.0103626943005182,-0.3011050927839216,6
3170,1.09,0,4,1,66.3,56.0,6.47,6.39,4.27,1.0125195618153364,0.08617769624105241,6
3170,0.76,4,5,2,61.8,57.0,5.84,5.87,3.62,0.9948892674616695,-0.2744368457017603,6
3170,0.76,2,3,3,61.1,57.0,5.84,5.95,3.6,0.9815126050420168,-0.2744368457017603,6
3170,0.75,4,5,2,62.1,55.0,5.81,5.85,3.62,0.9931623931623932,-0.2876820724517809,7
3170,0.74,4,4,4,61.7,56.0,5.83,5.78,3.58,1.008650519031142,-0.3011050927839216,7
3170,0.92,2,0,2,62.6,58.0,6.18,6.22,3.88,0.9935691318327974,-0.08338160893905101,6
3171,0.83,4,3,2,61.8,55.0,6.05,6.09,3.75,0.993431855500821,-0.18632957819149348,7
3171,0.83,4,2,3,61.6,55.0,6.04,6.08,3.73,0.993421052631579,-0.18632957819149348,7
3171,0.83,2,3,2,62.3,58.0,5.97,6.01,3.73,0.9933444259567388,-0.18632957819149348,6
3171,0.74,4,4,3,62.1,56.0,5.79,5.83,3.61,0.9931389365351629,-0.3011050927839216,7
3171,0.79,4,5,2,60.3,56.0,5.99,6.05,3.63,0.9900826446280993,-0.23572233352106983,7
3171,0.78,4,3,3,62.2,57.0,5.87,5.9,3.66,0.9949152542372881,-0.2484613592984996,6
3172,0.7,4,3,3,62.7,54.0,5.65,5.7,3.65,0.9912280701754387,-0.35667494393873245,6
3172,0.93,0,3,1,66.1,58.1,6.0,6.04,3.98,0.9933774834437086,-0.07257069283483537,6
3172,0.84,0,4,3,65.0,57.2,5.83,5.87,3.81,0.9931856899488927,-0.1743533871447778,6
3172,0.7,4,5,3,62.2,55.0,5.64,5.67,3.52,0.9947089947089947,-0.35667494393873245,7
3172,1.03,4,2,1,62.4,57.0,6.43,6.36,4.0,1.011006289308176,0.02955880224154443,6
3172,1.03,4,2,0,61.5,57.0,6.48,6.52,4.0,0.9938650306748468,0.02955880224154443,6
3173,0.8,4,6,1,61.5,58.0,5.97,6.0,3.68,0.995,-0.2231435513142097,6
3173,1.01,0,3,1,68.5,63.0,6.08,6.0,4.14,1.0133333333333334,0.009950330853168092,0
3174,0.92,3,2,1,60.4,59.0,6.36,6.33,3.83,1.004739336492891,-0.08338160893905101,3
3175,1.5,0,2,0,69.3,61.0,6.99,6.81,4.78,1.026431718061674,0.4054651081081644,0
3175,0.7,4,2,6,60.2,57.0,5.78,5.82,3.49,0.993127147766323,-0.35667494393873245,3
3175,1.0,0,0,2,65.3,57.0,6.33,6.12,4.08,1.0343137254901962,0.0,6
3175,0.7,1,5,4,63.6,58.0,5.67,5.62,3.59,1.008896797153025,-0.35667494393873245,6
3175,0.9,4,0,4,62.5,55.0,6.18,6.14,3.85,1.006514657980456,-0.10536051565782628,7
3175,0.9,3,0,4,62.3,56.0,6.23,6.19,3.87,1.0064620355411955,-0.10536051565782628,7
3175,0.9,3,3,1,61.9,61.0,6.13,6.06,3.77,1.0115511551155116,-0.10536051565782628,6
3176,0.72,4,6,1,60.5,57.0,5.82,5.89,3.54,0.9881154499151105,-0.3285040669720361,3
3176,0.77,4,3,4,62.4,54.0,5.89,5.93,3.69,0.9932546374367622,-0.2613647641344075,6
3176,0.9,2,1,2,61.8,58.0,6.2,6.26,3.85,0.9904153354632589,-0.10536051565782628,6
3177,0.7,2,5,4,63.8,57.0,5.61,5.65,3.59,0.9929203539823008,-0.35667494393873245,6
3177,0.74,4,6,3,61.1,54.0,5.86,5.89,3.59,0.9949066213921902,-0.3011050927839216,6
3178,0.67,2,3,6,62.0,56.0,5.6,5.62,3.48,0.9964412811387899,-0.40047756659712525,7
3178,0.74,4,2,3,62.2,55.0,5.83,5.81,3.62,1.0034423407917386,-0.3011050927839216,7
3179,0.72,4,3,5,62.6,56.0,5.7,5.74,3.58,0.9930313588850174,-0.3285040669720361,6
3179,0.72,4,6,3,62.8,57.0,5.68,5.73,3.58,0.9912739965095985,-0.3285040669720361,6
3179,0.81,1,6,2,63.9,58.0,5.9,5.85,3.75,1.0085470085470087,-0.21072103131565253,6
3179,1.5,1,3,0,57.4,62.0,7.56,7.39,4.29,1.0230040595399188,0.4054651081081644,3
3179,0.72,4,6,3,60.8,56.0,5.8,5.84,3.54,0.9931506849315068,-0.3285040669720361,7
3180,0.72,4,2,6,61.5,57.0,5.74,5.76,3.54,0.9965277777777779,-0.3285040669720361,6
3180,0.87,2,2,2,62.2,57.0,6.05,6.11,3.78,0.9901800327332242,-0.13926206733350766,6
3180,0.72,4,2,6,61.8,55.0,5.74,5.78,3.56,0.9930795847750865,-0.3285040669720361,7
3180,0.91,3,2,2,62.2,56.0,6.23,6.18,3.86,1.0080906148867315,-0.09431067947124129,7
3180,0.91,0,2,2,64.8,57.0,6.12,6.07,3.95,1.0082372322899507,-0.09431067947124129,6
3180,0.91,0,2,2,64.4,60.0,6.1,6.07,3.92,1.0049423393739703,-0.09431067947124129,6
3180,0.72,4,2,6,60.8,58.0,5.77,5.8,3.52,0.9948275862068965,-0.3285040669720361,3
3181,0.91,2,0,1,62.0,56.0,6.18,6.23,3.85,0.9919743178170143,-0.09431067947124129,7
3181,0.8,4,1,6,61.7,56.0,5.98,5.92,3.67,1.0101351351351353,-0.2231435513142097,7
3181,0.95,3,3,1,59.8,60.0,6.36,6.34,3.8,1.003154574132492,-0.05129329438755058,3
3181,0.92,4,0,2,61.7,57.0,6.21,6.26,3.85,0.9920127795527157,-0.08338160893905101,6
3181,0.63,4,5,6,61.1,58.0,5.49,5.54,3.37,0.9909747292418772,-0.4620354595965587,6
3182,0.73,4,6,3,62.1,56.0,5.77,5.8,3.59,0.9948275862068965,-0.31471074483970024,7
3182,0.73,2,6,3,63.5,58.0,5.68,5.72,3.62,0.993006993006993,-0.31471074483970024,6
3183,0.73,4,3,5,61.9,56.0,5.74,5.81,3.61,0.9879518072289157,-0.31471074483970024,7
3183,1.11,3,1,0,61.8,59.0,6.65,6.58,4.09,1.0106382978723405,0.10436001532424286,6
3183,0.76,4,3,3,61.5,55.0,5.92,5.88,3.63,1.0068027210884354,-0.2744368457017603,7
3183,0.7,3,6,4,60.9,60.0,5.75,5.71,3.49,1.0070052539404553,-0.35667494393873245,3
3183,0.73,4,3,5,62.2,55.0,5.74,5.77,3.58,0.9948006932409014,-0.31471074483970024,7
3184,0.78,4,3,3,61.7,55.0,5.94,5.89,3.65,1.00848896434635,-0.2484613592984996,7
3185,0.7,4,2,4,61.7,57.0,5.66,5.7,3.5,0.9929824561403509,-0.35667494393873245,6
3185,0.79,4,6,2,61.2,56.0,6.02,5.95,3.66,1.011764705882353,-0.23572233352106983,7
3185,0.7,4,2,4,61.0,56.0,5.75,5.79,3.51,0.9930915371329879,-0.35667494393873245,7
3187,0.96,3,0,2,62.9,59.0,6.3,6.22,3.94,1.0128617363344052,-0.040821994520255166,6
3187,0.9,2,5,1,63.4,56.0,6.15,5.99,3.85,1.0267111853088482,-0.10536051565782628,6
3187,0.9,0,5,1,57.5,68.0,6.37,6.33,3.65,1.0063191153238547,-0.10536051565782628,2
3188,0.75,1,3,6,58.4,56.0,5.98,6.06,3.52,0.986798679867987,-0.2876820724517809,3
3188,0.9,2,0,4,62.5,56.0,6.11,6.21,3.85,0.9838969404186796,-0.10536051565782628,7
3189,0.77,4,5,2,61.6,57.0,5.87,5.91,3.63,0.9932318104906938,-0.2613647641344075,6
3189,0.73,4,6,2,61.8,56.0,5.8,5.76,3.57,1.0069444444444444,-0.31471074483970024,7
3189,0.71,4,2,3,61.9,55.0,5.74,5.77,3.56,0.9948006932409014,-0.342490308946776,7
3189,0.74,4,5,3,59.5,57.0,5.92,5.94,3.53,0.9966329966329965,-0.3011050927839216,3
3190,1.01,0,0,3,65.8,55.0,6.29,6.24,4.12,1.0080128205128205,0.009950330853168092,6
3190,0.92,3,1,2,62.9,60.0,6.18,6.13,3.87,1.0081566068515497,-0.08338160893905101,6
3190,1.01,3,0,3,62.4,60.0,6.45,6.35,3.99,1.0157480314960632,0.009950330853168092,6
3191,0.7,4,3,5,60.6,56.0,5.69,5.82,3.49,0.9776632302405498,-0.35667494393873245,7
3191,0.7,4,4,5,62.0,55.0,5.71,5.67,3.53,1.0070546737213404,-0.35667494393873245,7
3191,0.71,4,5,3,62.0,57.0,5.71,5.74,3.55,0.994773519163763,-0.342490308946776,6
3191,0.7,4,3,5,60.3,57.0,5.75,5.83,3.49,0.9862778730703259,-0.35667494393873245,3
3191,0.71,4,5,3,62.1,57.0,5.71,5.75,3.56,0.9930434782608696,-0.342490308946776,6
3192,0.71,2,5,4,61.5,57.0,5.74,5.77,3.54,0.9948006932409014,-0.342490308946776,6
3192,0.81,4,3,2,62.2,57.0,5.97,6.02,3.73,0.9916943521594684,-0.21072103131565253,6
3192,0.8,4,5,3,61.4,55.0,5.96,5.99,3.67,0.9949916527545909,-0.2231435513142097,7
3192,1.0,1,2,1,62.0,64.0,6.43,6.29,3.94,1.0222575516693164,0.0,6
3192,0.76,4,5,3,61.5,56.0,5.92,5.89,3.63,1.0050933786078098,-0.2744368457017603,7
3192,0.75,4,5,3,60.2,57.0,5.93,5.9,3.56,1.0050847457627117,-0.2876820724517809,3
3192,0.76,3,5,3,60.1,59.0,6.01,5.97,3.6,1.0067001675041876,-0.2744368457017603,3
3192,1.0,0,2,1,64.4,57.0,6.35,6.29,4.07,1.0095389507154213,0.0,6
3192,0.71,2,5,4,62.1,60.0,5.65,5.71,3.53,0.989492119089317,-0.342490308946776,6
3192,0.91,1,2,3,63.8,59.0,5.99,5.96,3.82,1.00503355704698,-0.09431067947124129,6
3193,0.81,3,3,3,62.9,58.0,5.94,5.88,3.72,1.0102040816326532,-0.21072103131565253,6
3193,0.7,1,6,4,60.4,63.0,5.68,5.74,3.45,0.989547038327526,-0.35667494393873245,3
3193,0.73,4,4,5,62.2,54.0,5.8,5.75,3.59,1.008695652173913,-0.31471074483970024,6
3193,0.9,1,2,1,63.6,60.0,6.11,6.06,3.87,1.0082508250825084,-0.10536051565782628,6
3193,0.9,1,0,5,57.4,61.0,6.42,6.37,3.67,1.0078492935635792,-0.10536051565782628,3
3194,0.54,3,6,6,61.4,57.5,5.25,5.28,3.23,0.9943181818181818,-0.616186139423817,6
3195,0.8,4,6,2,61.7,56.0,5.96,6.0,3.69,0.9933333333333333,-0.2231435513142097,7
3195,0.83,2,3,3,62.7,58.0,5.97,6.03,3.76,0.990049751243781,-0.18632957819149348,6
3195,0.83,1,3,3,63.7,60.9,5.84,5.92,3.75,0.9864864864864865,-0.18632957819149348,6
3196,0.9,1,1,2,63.0,53.0,6.08,6.15,3.85,0.9886178861788617,-0.10536051565782628,6
3196,0.6,4,4,5,61.5,57.0,5.42,5.45,3.34,0.9944954128440366,-0.5108256237659907,6
3196,0.91,4,4,1,61.7,55.0,6.27,6.2,3.85,1.011290322580645,-0.09431067947124129,7
3197,1.01,0,4,2,66.1,60.0,6.15,6.13,4.06,1.00326264274062,0.009950330853168092,6
3197,0.9,2,0,4,62.9,56.0,6.13,6.18,3.87,0.9919093851132686,-0.10536051565782628,6
3197,0.51,4,5,6,61.3,56.0,5.13,5.21,3.17,0.9846449136276392,-0.6733445532637656,7
3198,0.83,3,4,2,62.0,59.0,6.04,5.99,3.73,1.008347245409015,-0.18632957819149348,6
3198,0.71,4,5,4,61.4,59.0,5.71,5.75,3.52,0.9930434782608696,-0.342490308946776,6
3198,0.73,4,5,3,62.2,59.0,5.74,5.77,3.58,0.9948006932409014,-0.31471074483970024,6
3198,0.71,4,5,4,62.3,56.0,5.66,5.7,3.54,0.9929824561403509,-0.342490308946776,7
3199,0.71,4,4,4,62.6,57.0,5.7,5.73,3.58,0.9947643979057591,-0.342490308946776,6
3199,0.7,4,4,4,62.4,56.0,5.67,5.65,3.53,1.0035398230088495,-0.35667494393873245,7
3199,0.7,4,6,2,61.7,57.0,5.76,5.73,3.54,1.0052356020942408,-0.35667494393873245,6
3199,1.02,3,2,0,62.5,60.0,6.41,6.39,4.0,1.0031298904538342,0.01980262729617973,6
3199,1.0,0,0,1,56.3,64.0,6.58,6.54,3.69,1.0061162079510704,0.0,3
3199,0.7,3,5,3,61.0,59.0,5.74,5.7,3.49,1.0070175438596491,-0.35667494393873245,3
3199,0.71,4,4,4,61.1,56.0,5.71,5.74,3.5,0.994773519163763,-0.342490308946776,7
3199,1.02,2,5,0,60.6,63.0,6.52,6.46,3.93,1.0092879256965943,0.01980262729617973,3
3200,0.9,4,5,1,62.6,56.0,6.15,6.06,3.82,1.0148514851485149,-0.10536051565782628,6
3200,0.73,2,4,4,62.0,57.0,5.73,5.75,3.56,0.9965217391304348,-0.31471074483970024,6
3201,0.7,4,5,3,60.5,59.0,5.72,5.75,3.47,0.9947826086956522,-0.35667494393873245,3
3201,0.7,4,5,3,61.1,59.0,5.67,5.73,3.48,0.9895287958115182,-0.35667494393873245,6
3201,0.76,4,4,3,61.0,55.0,5.92,5.89,3.6,1.0050933786078098,-0.2744368457017603,7
3203,1.04,1,2,0,63.9,58.0,6.35,6.42,4.08,0.9890965732087227,0.03922071315328133,6
3203,1.04,2,2,0,61.6,61.0,6.45,6.47,3.98,0.9969088098918084,0.03922071315328133,6
3204,0.7,3,4,6,63.0,60.0,5.62,5.59,3.53,1.005366726296959,-0.35667494393873245,6
3204,1.02,4,3,1,62.3,56.0,6.39,6.35,3.97,1.0062992125984251,0.01980262729617973,7
3204,1.04,1,0,1,63.8,56.0,6.36,6.32,4.05,1.0063291139240507,0.03922071315328133,6
3204,0.7,2,4,6,63.3,62.0,5.67,5.57,3.56,1.0179533213644523,-0.35667494393873245,6
3205,0.72,3,6,3,60.6,57.0,5.82,5.79,3.52,1.005181347150259,-0.3285040669720361,3
3205,0.7,4,3,5,61.0,56.0,5.74,5.77,3.51,0.9948006932409014,-0.35667494393873245,7
3205,0.9,0,6,1,65.7,60.0,5.98,5.93,3.91,1.0084317032040473,-0.10536051565782628,6
3205,0.9,0,6,1,65.9,59.0,6.0,5.95,3.94,1.0084033613445378,-0.10536051565782628,6
3205,0.9,0,6,1,64.7,59.0,6.09,5.99,3.91,1.01669449081803,-0.10536051565782628,6
3205,0.71,0,4,7,58.7,62.0,5.87,5.81,3.43,1.0103270223752152,-0.342490308946776,3
3205,0.9,0,6,1,66.0,58.0,6.0,5.97,3.95,1.0050251256281408,-0.10536051565782628,6
3205,1.11,3,2,0,61.0,59.0,6.61,6.67,4.05,0.9910044977511245,0.10436001532424286,3
3205,0.9,0,6,1,64.7,54.0,6.1,6.04,3.93,1.009933774834437,-0.10536051565782628,6
3205,0.7,4,3,5,60.8,56.0,5.75,5.79,3.51,0.9930915371329879,-0.35667494393873245,7
3206,0.7,4,3,4,61.2,56.0,5.71,5.75,3.5,0.9930434782608696,-0.35667494393873245,7
3206,0.7,4,3,4,61.4,55.0,5.71,5.76,3.53,0.9913194444444444,-0.35667494393873245,7
3206,0.75,3,5,3,61.8,58.0,5.83,5.85,3.61,0.9965811965811967,-0.2876820724517809,6
3207,0.83,4,6,1,62.1,56.0,6.0,6.04,3.74,0.9933774834437086,-0.18632957819149348,7
3208,0.7,2,6,4,60.1,60.0,5.73,5.76,3.45,0.9947916666666667,-0.35667494393873245,3
3208,0.9,2,2,1,61.5,59.0,6.15,6.2,3.8,0.9919354838709677,-0.10536051565782628,6
3208,0.7,2,3,6,62.4,59.0,5.63,5.66,3.52,0.9946996466431095,-0.35667494393873245,6
3208,0.77,2,2,5,61.1,56.0,5.89,5.92,3.61,0.9949324324324323,-0.2613647641344075,7
3208,0.93,2,0,3,63.3,61.0,6.19,6.14,3.9,1.0081433224755703,-0.07257069283483537,6
3209,0.73,4,3,4,60.8,56.4,5.81,5.86,3.55,0.9914675767918087,-0.31471074483970024,7
3209,0.79,4,6,2,61.1,57.0,5.94,6.0,3.65,0.9900000000000001,-0.23572233352106983,6
3210,0.79,4,4,2,60.8,55.0,5.98,6.05,3.66,0.9884297520661158,-0.23572233352106983,7
3210,0.7,3,6,5,61.5,60.0,5.71,5.64,3.49,1.0124113475177305,-0.35667494393873245,6
3210,0.91,0,4,1,64.9,56.0,6.08,6.05,3.94,1.0049586776859505,-0.09431067947124129,6
3210,0.9,3,4,1,62.6,62.0,6.06,6.01,3.78,1.0083194675540765,-0.10536051565782628,6
3210,0.9,1,4,1,64.3,57.0,6.16,6.06,3.93,1.0165016501650166,-0.10536051565782628,6
3210,0.91,1,0,4,64.2,60.0,6.01,5.95,3.84,1.0100840336134453,-0.09431067947124129,6
3211,0.9,2,1,2,63.1,54.0,6.13,6.16,3.88,0.9951298701298701,-0.10536051565782628,6
3211,0.77,3,4,4,59.5,58.0,5.96,5.94,3.54,1.0033670033670032,-0.2613647641344075,3
3211,0.73,4,4,4,62.6,56.0,5.73,5.71,3.58,1.0035026269702279,-0.31471074483970024,6
3212,0.71,4,5,4,61.9,54.0,5.74,5.76,3.56,0.9965277777777779,-0.342490308946776,6
3212,0.71,4,5,4,62.3,54.0,5.69,5.73,3.56,0.9930191972076788,-0.342490308946776,6
3212,0.71,4,6,3,62.7,57.0,5.7,5.75,3.59,0.991304347826087,-0.342490308946776,6
3212,0.61,4,5,6,59.9,61.0,5.5,5.55,3.31,0.990990990990991,-0.4942963218147801,3
3214,0.78,4,6,2,61.1,57.0,5.95,5.97,3.64,0.9966499162479062,-0.2484613592984996,6
3214,0.95,1,6,1,56.5,61.0,6.53,6.5,3.68,1.0046153846153847,-0.05129329438755058,3
3215,0.92,4,0,3,61.1,57.0,6.31,6.22,3.83,1.0144694533762058,-0.08338160893905101,6
3215,0.96,0,1,3,56.1,60.0,6.62,6.58,3.7,1.006079027355623,-0.040821994520255166,3
3215,0.96,3,3,1,62.7,60.0,6.29,6.11,3.89,1.0294599018003272,-0.040821994520255166,6
3216,1.1,3,0,1,60.0,58.0,6.77,6.66,4.03,1.0165165165165164,0.09531017980432493,3
3216,1.1,4,1,1,61.7,56.0,6.65,6.6,4.09,1.0075757575757578,0.09531017980432493,7
3217,1.0,2,1,1,62.4,63.0,6.35,6.44,3.99,0.9860248447204968,0.0,6
3217,0.71,2,5,3,60.7,58.0,5.73,5.81,3.5,0.9862306368330466,-0.342490308946776,3
3217,0.71,4,6,3,62.5,55.0,5.71,5.74,3.58,0.994773519163763,-0.342490308946776,7
3217,0.71,4,5,3,60.3,56.0,5.8,5.84,3.51,0.9931506849315068,-0.342490308946776,7
3217,0.64,4,4,5,60.9,56.0,5.57,5.59,3.4,0.9964221824686942,-0.4462871026284195,7
3218,0.9,1,5,1,62.0,63.0,6.09,6.14,3.79,0.99185667752443,-0.10536051565782628,6
3218,0.77,3,4,3,62.1,59.0,5.85,5.87,3.64,0.9965928449744462,-0.2613647641344075,6
3218,0.52,4,6,6,62.0,57.0,5.15,5.17,3.2,0.9961315280464218,-0.6539264674066639,6
3218,0.71,2,4,4,60.6,60.0,5.68,5.73,3.46,0.9912739965095985,-0.342490308946776,3
3218,0.77,4,5,2,61.6,57.0,5.91,5.87,3.63,1.0068143100511073,-0.2613647641344075,6
3219,0.72,2,4,4,63.3,58.0,5.66,5.71,3.6,0.9912434325744308,-0.3285040669720361,6
3219,0.72,2,4,4,63.3,57.0,5.68,5.75,3.62,0.9878260869565217,-0.3285040669720361,6
3219,0.72,4,6,3,62.7,56.0,5.71,5.78,3.6,0.9878892733564013,-0.3285040669720361,6
3219,0.72,2,4,4,62.8,58.0,5.7,5.73,3.59,0.9947643979057591,-0.3285040669720361,6
3219,1.18,2,5,0,59.9,63.0,6.8,6.85,4.09,0.9927007299270073,0.16551443847757333,3
3219,0.72,4,6,3,62.7,56.0,5.65,5.71,3.56,0.989492119089317,-0.3285040669720361,6
3220,0.73,4,2,6,62.1,56.0,5.75,5.8,3.59,0.9913793103448276,-0.31471074483970024,7
3220,0.9,2,1,2,60.5,58.0,6.22,6.27,3.78,0.9920255183413078,-0.10536051565782628,3
3220,1.15,3,2,1,60.4,58.0,6.8,6.75,4.09,1.0074074074074073,0.13976194237515863,3
3222,0.71,4,6,3,61.4,57.0,5.73,5.77,3.53,0.9930675909878685,-0.342490308946776,6
3222,0.71,2,6,3,63.1,58.0,5.67,5.7,3.59,0.9947368421052631,-0.342490308946776,6
3223,0.72,4,5,3,61.3,57.0,5.76,5.79,3.54,0.9948186528497409,-0.3285040669720361,6
3223,0.51,4,6,5,61.3,56.0,5.14,5.15,3.16,0.9980582524271844,-0.6733445532637656,7
3224,1.01,3,2,2,62.9,58.0,6.38,6.34,4.0,1.0063091482649842,0.009950330853168092,6
3225,0.9,2,0,2,63.6,57.0,6.07,6.1,3.87,0.9950819672131148,-0.10536051565782628,6
3225,0.68,1,3,6,61.9,55.0,5.63,5.68,3.5,0.9911971830985916,-0.3856624808119846,7
3226,0.73,2,5,4,62.3,58.0,5.72,5.74,3.57,0.9965156794425086,-0.31471074483970024,6
3226,0.74,4,4,4,62.3,56.0,5.76,5.79,3.6,0.9948186528497409,-0.3011050927839216,7
3226,0.9,0,2,3,65.5,57.0,6.05,6.01,3.95,1.0066555740432612,-0.10536051565782628,6
3226,0.9,1,3,2,57.7,62.0,6.29,6.23,3.61,1.0096308186195826,-0.10536051565782628,3
